treatment,id,game,period,choice,other.choice
D75R40,205,36,1,c,c
D75R40,205,36,2,c,c
D75R40,205,36,3,c,c
D75R40,205,37,1,c,d
D75R40,205,38,1,c,c
D75R40,205,39,1,c,c
D75R40,205,39,2,c,c
D75R40,205,39,3,c,c
D75R40,205,39,4,c,c
D75R40,205,39,5,c,c
D75R40,205,39,6,c,c
D75R40,205,39,7,c,c
D75R40,205,39,8,c,c
D75R40,205,39,9,c,c
D75R40,205,39,10,c,c
D75R40,205,40,1,c,d
D75R40,205,41,1,c,d
D75R40,205,41,2,c,d
D75R40,205,42,1,c,d
D75R40,205,42,2,c,c
D75R40,205,42,3,c,c
D75R40,205,42,4,c,c
D75R40,205,43,1,c,c
D75R40,205,43,2,c,c
D75R40,205,43,3,c,c
D75R40,205,43,4,c,c
D75R40,205,44,1,c,c
D75R40,205,45,1,c,d
D75R40,205,46,1,c,d
D75R40,205,46,2,c,d
D75R40,205,47,1,c,c
D75R40,205,47,2,c,c
D75R40,205,47,3,c,c
D75R40,205,47,4,c,c
D75R40,205,47,5,c,c
D75R40,205,47,6,c,c
D75R40,205,47,7,c,d
D75R40,205,47,8,d,d
D75R40,206,36,1,d,d
D75R40,206,36,2,d,d
D75R40,206,36,3,d,d
D75R40,206,37,1,d,c
D75R40,206,38,1,d,d
D75R40,206,39,1,d,c
D75R40,206,39,2,d,c
D75R40,206,39,3,c,d
D75R40,206,39,4,c,c
D75R40,206,39,5,c,c
D75R40,206,39,6,c,c
D75R40,206,39,7,d,c
D75R40,206,39,8,d,d
D75R40,206,39,9,d,d
D75R40,206,39,10,d,d
D75R40,206,40,1,d,c
D75R40,206,41,1,d,d
D75R40,206,41,2,d,c
D75R40,206,42,1,d,d
D75R40,206,42,2,d,c
D75R40,206,42,3,c,c
D75R40,206,42,4,c,c
D75R40,206,43,1,d,d
D75R40,206,43,2,d,d
D75R40,206,43,3,d,d
D75R40,206,43,4,c,d
D75R40,206,44,1,d,d
D75R40,206,45,1,d,d
D75R40,206,46,1,d,d
D75R40,206,46,2,d,c
D75R40,206,47,1,d,d
D75R40,206,47,2,d,d
D75R40,206,47,3,d,d
D75R40,206,47,4,d,d
D75R40,206,47,5,d,d
D75R40,206,47,6,d,d
D75R40,206,47,7,d,d
D75R40,206,47,8,d,d
D75R40,207,36,1,c,d
D75R40,207,36,2,d,c
D75R40,207,36,3,c,c
D75R40,207,37,1,c,d
D75R40,207,38,1,c,d
D75R40,207,39,1,c,c
D75R40,207,39,2,c,c
D75R40,207,39,3,c,c
D75R40,207,39,4,c,c
D75R40,207,39,5,c,c
D75R40,207,39,6,c,c
D75R40,207,39,7,c,c
D75R40,207,39,8,c,c
D75R40,207,39,9,c,c
D75R40,207,39,10,c,c
D75R40,207,40,1,c,d
D75R40,207,41,1,c,c
D75R40,207,41,2,c,c
D75R40,207,42,1,c,c
D75R40,207,42,2,c,c
D75R40,207,42,3,c,c
D75R40,207,42,4,c,c
D75R40,207,43,1,c,c
D75R40,207,43,2,c,c
D75R40,207,43,3,c,c
D75R40,207,43,4,c,c
D75R40,207,44,1,c,d
D75R40,207,45,1,c,d
D75R40,207,46,1,c,d
D75R40,207,46,2,d,c
D75R40,207,47,1,c,d
D75R40,207,47,2,d,c
D75R40,207,47,3,c,c
D75R40,207,47,4,c,c
D75R40,207,47,5,c,c
D75R40,207,47,6,c,c
D75R40,207,47,7,c,c
D75R40,207,47,8,c,c
D75R40,208,36,1,c,c
D75R40,208,36,2,c,c
D75R40,208,36,3,c,c
D75R40,208,37,1,d,d
D75R40,208,38,1,d,c
D75R40,208,39,1,d,d
D75R40,208,39,2,c,d
D75R40,208,39,3,d,d
D75R40,208,39,4,d,d
D75R40,208,39,5,d,d
D75R40,208,39,6,d,d
D75R40,208,39,7,d,d
D75R40,208,39,8,d,d
D75R40,208,39,9,d,d
D75R40,208,39,10,d,d
D75R40,208,40,1,c,d
D75R40,208,41,1,c,d
D75R40,208,41,2,d,d
D75R40,208,42,1,d,c
D75R40,208,42,2,c,c
D75R40,208,42,3,c,c
D75R40,208,42,4,c,c
D75R40,208,43,1,c,c
D75R40,208,43,2,c,c
D75R40,208,43,3,c,c
D75R40,208,43,4,c,c
D75R40,208,44,1,c,c
D75R40,208,45,1,c,c
D75R40,208,46,1,c,c
D75R40,208,46,2,c,c
D75R40,208,47,1,c,d
D75R40,208,47,2,d,c
D75R40,208,47,3,d,c
D75R40,208,47,4,c,d
D75R40,208,47,5,d,c
D75R40,208,47,6,d,c
D75R40,208,47,7,c,d
D75R40,208,47,8,d,d
D75R40,209,36,1,c,c
D75R40,209,36,2,c,c
D75R40,209,36,3,c,c
D75R40,209,37,1,c,d
D75R40,209,38,1,c,d
D75R40,209,39,1,c,d
D75R40,209,39,2,c,c
D75R40,209,39,3,c,c
D75R40,209,39,4,c,c
D75R40,209,39,5,c,c
D75R40,209,39,6,c,c
D75R40,209,39,7,c,c
D75R40,209,39,8,c,c
D75R40,209,39,9,c,c
D75R40,209,39,10,c,c
D75R40,209,40,1,c,c
D75R40,209,41,1,c,c
D75R40,209,41,2,c,c
D75R40,209,42,1,c,d
D75R40,209,42,2,c,c
D75R40,209,42,3,c,c
D75R40,209,42,4,c,c
D75R40,209,43,1,c,d
D75R40,209,43,2,c,c
D75R40,209,43,3,c,c
D75R40,209,43,4,c,c
D75R40,209,44,1,c,d
D75R40,209,45,1,c,c
D75R40,209,46,1,c,c
D75R40,209,46,2,c,c
D75R40,209,47,1,c,d
D75R40,209,47,2,c,c
D75R40,209,47,3,c,c
D75R40,209,47,4,c,c
D75R40,209,47,5,c,c
D75R40,209,47,6,c,c
D75R40,209,47,7,c,c
D75R40,209,47,8,c,c
D75R40,210,36,1,d,d
D75R40,210,36,2,c,c
D75R40,210,36,3,c,c
D75R40,210,37,1,d,d
D75R40,210,38,1,d,c
D75R40,210,39,1,d,c
D75R40,210,39,2,c,c
D75R40,210,39,3,c,c
D75R40,210,39,4,c,c
D75R40,210,39,5,c,c
D75R40,210,39,6,c,c
D75R40,210,39,7,c,c
D75R40,210,39,8,c,c
D75R40,210,39,9,c,c
D75R40,210,39,10,c,c
D75R40,210,40,1,d,c
D75R40,210,41,1,d,d
D75R40,210,41,2,c,d
D75R40,210,42,1,d,d
D75R40,210,42,2,c,d
D75R40,210,42,3,d,d
D75R40,210,42,4,d,d
D75R40,210,43,1,d,d
D75R40,210,43,2,c,d
D75R40,210,43,3,d,d
D75R40,210,43,4,d,d
D75R40,210,44,1,d,d
D75R40,210,45,1,d,c
D75R40,210,46,1,d,c
D75R40,210,46,2,c,d
D75R40,210,47,1,d,c
D75R40,210,47,2,c,d
D75R40,210,47,3,c,d
D75R40,210,47,4,d,c
D75R40,210,47,5,c,d
D75R40,210,47,6,c,d
D75R40,210,47,7,d,c
D75R40,210,47,8,d,d
D75R40,211,20,1,c,c
D75R40,211,21,1,c,c
D75R40,211,21,2,c,c
D75R40,211,21,3,c,c
D75R40,211,21,4,c,c
D75R40,211,21,5,c,c
D75R40,211,21,6,c,c
D75R40,211,21,7,c,c
D75R40,211,21,8,c,c
D75R40,211,22,1,c,c
D75R40,211,23,1,c,c
D75R40,211,23,2,c,c
D75R40,212,20,1,c,c
D75R40,212,21,1,c,c
D75R40,212,21,2,c,c
D75R40,212,21,3,c,c
D75R40,212,21,4,c,c
D75R40,212,21,5,c,c
D75R40,212,21,6,d,c
D75R40,212,21,7,d,d
D75R40,212,21,8,d,d
D75R40,212,22,1,c,c
D75R40,212,23,1,c,c
D75R40,212,23,2,c,c
D75R40,213,20,1,c,c
D75R40,213,21,1,c,c
D75R40,213,21,2,c,c
D75R40,213,21,3,c,c
D75R40,213,21,4,c,c
D75R40,213,21,5,c,c
D75R40,213,21,6,c,c
D75R40,213,21,7,c,c
D75R40,213,21,8,c,c
D75R40,213,22,1,c,c
D75R40,213,23,1,c,c
D75R40,213,23,2,c,c
D75R40,214,20,1,c,c
D75R40,214,21,1,c,c
D75R40,214,21,2,c,c
D75R40,214,21,3,c,c
D75R40,214,21,4,c,c
D75R40,214,21,5,c,c
D75R40,214,21,6,c,c
D75R40,214,21,7,c,c
D75R40,214,21,8,c,c
D75R40,214,22,1,c,c
D75R40,214,23,1,c,c
D75R40,214,23,2,c,d
D75R40,215,20,1,c,c
D75R40,215,21,1,c,c
D75R40,215,21,2,c,c
D75R40,215,21,3,c,c
D75R40,215,21,4,c,c
D75R40,215,21,5,c,d
D75R40,215,21,6,c,c
D75R40,215,21,7,c,c
D75R40,215,21,8,c,c
D75R40,215,22,1,c,c
D75R40,215,23,1,c,c
D75R40,215,23,2,c,c
D75R40,216,20,1,c,c
D75R40,216,21,1,c,c
D75R40,216,21,2,c,c
D75R40,216,21,3,c,c
D75R40,216,21,4,c,c
D75R40,216,21,5,d,c
D75R40,216,21,6,c,c
D75R40,216,21,7,c,c
D75R40,216,21,8,c,c
D75R40,216,22,1,c,c
D75R40,216,23,1,c,c
D75R40,216,23,2,d,c
D75R40,217,20,1,c,c
D75R40,217,21,1,c,c
D75R40,217,21,2,c,d
D75R40,217,21,3,d,d
D75R40,217,21,4,d,d
D75R40,217,21,5,d,d
D75R40,217,21,6,d,d
D75R40,217,21,7,d,d
D75R40,217,21,8,d,d
D75R40,217,22,1,c,c
D75R40,217,23,1,c,c
D75R40,217,23,2,c,c
D75R40,218,20,1,c,c
D75R40,218,21,1,c,c
D75R40,218,21,2,c,c
D75R40,218,21,3,c,c
D75R40,218,21,4,c,c
D75R40,218,21,5,c,c
D75R40,218,21,6,c,c
D75R40,218,21,7,c,c
D75R40,218,21,8,c,c
D75R40,218,22,1,c,c
D75R40,218,23,1,c,c
D75R40,218,23,2,c,c
D75R40,219,20,1,c,c
D75R40,219,21,1,c,c
D75R40,219,21,2,c,c
D75R40,219,21,3,c,c
D75R40,219,21,4,c,c
D75R40,219,21,5,c,c
D75R40,219,21,6,c,c
D75R40,219,21,7,c,c
D75R40,219,21,8,c,c
D75R40,219,22,1,c,c
D75R40,219,23,1,c,c
D75R40,219,23,2,c,c
D75R40,220,20,1,c,c
D75R40,220,21,1,c,c
D75R40,220,21,2,c,c
D75R40,220,21,3,c,c
D75R40,220,21,4,c,c
D75R40,220,21,5,c,c
D75R40,220,21,6,c,d
D75R40,220,21,7,d,d
D75R40,220,21,8,d,d
D75R40,220,22,1,c,c
D75R40,220,23,1,c,c
D75R40,220,23,2,c,c
D75R40,221,20,1,c,c
D75R40,221,21,1,c,c
D75R40,221,21,2,c,c
D75R40,221,21,3,c,c
D75R40,221,21,4,c,c
D75R40,221,21,5,c,c
D75R40,221,21,6,c,c
D75R40,221,21,7,c,c
D75R40,221,21,8,c,c
D75R40,221,22,1,c,c
D75R40,221,23,1,c,c
D75R40,221,23,2,c,c
D75R40,222,20,1,c,c
D75R40,222,21,1,c,c
D75R40,222,21,2,d,c
D75R40,222,21,3,d,d
D75R40,222,21,4,d,d
D75R40,222,21,5,d,d
D75R40,222,21,6,d,d
D75R40,222,21,7,d,d
D75R40,222,21,8,d,d
D75R40,222,22,1,c,c
D75R40,222,23,1,c,c
D75R40,222,23,2,c,c
D75R48,223,27,1,c,c
D75R48,223,28,1,c,c
D75R48,223,29,1,c,c
D75R48,223,29,2,c,c
D75R48,223,29,3,c,c
D75R48,223,29,4,c,c
D75R48,223,30,1,c,c
D75R48,223,31,1,c,c
D75R48,223,31,2,c,c
D75R48,223,31,3,c,c
D75R48,223,31,4,c,c
D75R48,223,31,5,c,c
D75R48,223,31,6,c,c
D75R48,223,31,7,c,c
D75R48,223,31,8,c,c
D75R48,223,31,9,c,c
D75R48,223,31,10,c,c
D75R48,223,31,11,c,c
D75R48,223,31,12,c,c
D75R48,223,31,13,c,c
D75R48,223,31,14,c,c
D75R48,223,31,15,c,c
D75R48,223,31,16,c,c
D75R48,223,32,1,c,c
D75R48,223,32,2,c,c
D75R48,223,32,3,c,c
D75R48,223,32,4,c,c
D75R48,223,32,5,c,c
D75R48,223,33,1,c,c
D75R48,223,34,1,c,c
D75R48,223,34,2,c,c
D75R48,223,35,1,c,c
D75R48,223,35,2,c,c
D75R48,223,35,3,c,c
D75R48,223,35,4,c,c
D75R48,223,35,5,c,c
D75R48,223,35,6,c,c
D75R48,223,35,7,c,c
D75R48,223,35,8,c,c
D75R48,223,35,9,c,c
D75R48,224,27,1,c,c
D75R48,224,28,1,c,c
D75R48,224,29,1,c,c
D75R48,224,29,2,c,c
D75R48,224,29,3,c,c
D75R48,224,29,4,c,c
D75R48,224,30,1,c,c
D75R48,224,31,1,c,c
D75R48,224,31,2,c,c
D75R48,224,31,3,c,c
D75R48,224,31,4,c,c
D75R48,224,31,5,c,c
D75R48,224,31,6,c,c
D75R48,224,31,7,c,c
D75R48,224,31,8,c,c
D75R48,224,31,9,c,c
D75R48,224,31,10,c,c
D75R48,224,31,11,c,c
D75R48,224,31,12,c,c
D75R48,224,31,13,c,c
D75R48,224,31,14,c,c
D75R48,224,31,15,c,c
D75R48,224,31,16,c,c
D75R48,224,32,1,c,c
D75R48,224,32,2,c,c
D75R48,224,32,3,c,c
D75R48,224,32,4,c,c
D75R48,224,32,5,c,c
D75R48,224,33,1,c,c
D75R48,224,34,1,c,c
D75R48,224,34,2,c,c
D75R48,224,35,1,c,c
D75R48,224,35,2,c,c
D75R48,224,35,3,c,c
D75R48,224,35,4,c,c
D75R48,224,35,5,c,c
D75R48,224,35,6,c,c
D75R48,224,35,7,c,c
D75R48,224,35,8,c,c
D75R48,224,35,9,c,c
D75R48,225,27,1,c,c
D75R48,225,28,1,c,c
D75R48,225,29,1,c,c
D75R48,225,29,2,c,c
D75R48,225,29,3,c,c
D75R48,225,29,4,c,c
D75R48,225,30,1,c,c
D75R48,225,31,1,c,c
D75R48,225,31,2,c,c
D75R48,225,31,3,c,c
D75R48,225,31,4,c,c
D75R48,225,31,5,c,c
D75R48,225,31,6,c,c
D75R48,225,31,7,c,c
D75R48,225,31,8,c,c
D75R48,225,31,9,c,c
D75R48,225,31,10,c,c
D75R48,225,31,11,c,c
D75R48,225,31,12,c,c
D75R48,225,31,13,c,c
D75R48,225,31,14,c,c
D75R48,225,31,15,c,c
D75R48,225,31,16,c,c
D75R48,225,32,1,c,c
D75R48,225,32,2,c,c
D75R48,225,32,3,c,c
D75R48,225,32,4,c,c
D75R48,225,32,5,c,c
D75R48,225,33,1,c,c
D75R48,225,34,1,c,c
D75R48,225,34,2,c,c
D75R48,225,35,1,c,c
D75R48,225,35,2,c,c
D75R48,225,35,3,c,c
D75R48,225,35,4,c,c
D75R48,225,35,5,c,c
D75R48,225,35,6,c,c
D75R48,225,35,7,c,c
D75R48,225,35,8,c,c
D75R48,225,35,9,c,c
D75R48,226,27,1,c,c
D75R48,226,28,1,c,c
D75R48,226,29,1,c,c
D75R48,226,29,2,c,c
D75R48,226,29,3,c,c
D75R48,226,29,4,c,c
D75R48,226,30,1,c,c
D75R48,226,31,1,c,c
D75R48,226,31,2,c,c
D75R48,226,31,3,c,c
D75R48,226,31,4,c,c
D75R48,226,31,5,c,c
D75R48,226,31,6,c,c
D75R48,226,31,7,c,c
D75R48,226,31,8,c,c
D75R48,226,31,9,c,c
D75R48,226,31,10,c,c
D75R48,226,31,11,c,c
D75R48,226,31,12,c,c
D75R48,226,31,13,c,c
D75R48,226,31,14,c,c
D75R48,226,31,15,c,c
D75R48,226,31,16,c,c
D75R48,226,32,1,c,c
D75R48,226,32,2,c,c
D75R48,226,32,3,c,c
D75R48,226,32,4,c,c
D75R48,226,32,5,c,c
D75R48,226,33,1,c,c
D75R48,226,34,1,c,c
D75R48,226,34,2,c,c
D75R48,226,35,1,c,c
D75R48,226,35,2,c,c
D75R48,226,35,3,c,c
D75R48,226,35,4,c,c
D75R48,226,35,5,c,c
D75R48,226,35,6,c,c
D75R48,226,35,7,c,c
D75R48,226,35,8,c,c
D75R48,226,35,9,c,c
D75R48,227,27,1,c,c
D75R48,227,28,1,c,c
D75R48,227,29,1,c,c
D75R48,227,29,2,c,c
D75R48,227,29,3,c,c
D75R48,227,29,4,c,c
D75R48,227,30,1,c,c
D75R48,227,31,1,c,c
D75R48,227,31,2,c,c
D75R48,227,31,3,c,c
D75R48,227,31,4,c,c
D75R48,227,31,5,c,c
D75R48,227,31,6,c,c
D75R48,227,31,7,c,c
D75R48,227,31,8,c,c
D75R48,227,31,9,c,c
D75R48,227,31,10,c,c
D75R48,227,31,11,c,c
D75R48,227,31,12,c,c
D75R48,227,31,13,c,c
D75R48,227,31,14,c,c
D75R48,227,31,15,c,c
D75R48,227,31,16,c,c
D75R48,227,32,1,c,c
D75R48,227,32,2,c,c
D75R48,227,32,3,c,c
D75R48,227,32,4,c,c
D75R48,227,32,5,c,c
D75R48,227,33,1,c,c
D75R48,227,34,1,c,c
D75R48,227,34,2,c,c
D75R48,227,35,1,c,c
D75R48,227,35,2,c,c
D75R48,227,35,3,c,c
D75R48,227,35,4,c,c
D75R48,227,35,5,c,c
D75R48,227,35,6,c,c
D75R48,227,35,7,c,c
D75R48,227,35,8,c,c
D75R48,227,35,9,c,c
D75R48,228,27,1,c,c
D75R48,228,28,1,c,c
D75R48,228,29,1,c,c
D75R48,228,29,2,c,c
D75R48,228,29,3,c,c
D75R48,228,29,4,c,c
D75R48,228,30,1,c,c
D75R48,228,31,1,c,c
D75R48,228,31,2,c,c
D75R48,228,31,3,c,c
D75R48,228,31,4,c,c
D75R48,228,31,5,c,c
D75R48,228,31,6,c,c
D75R48,228,31,7,c,c
D75R48,228,31,8,c,c
D75R48,228,31,9,c,c
D75R48,228,31,10,c,c
D75R48,228,31,11,c,c
D75R48,228,31,12,c,c
D75R48,228,31,13,c,c
D75R48,228,31,14,c,c
D75R48,228,31,15,c,c
D75R48,228,31,16,c,c
D75R48,228,32,1,c,c
D75R48,228,32,2,c,c
D75R48,228,32,3,c,c
D75R48,228,32,4,c,c
D75R48,228,32,5,c,c
D75R48,228,33,1,c,c
D75R48,228,34,1,c,c
D75R48,228,34,2,c,c
D75R48,228,35,1,c,c
D75R48,228,35,2,c,c
D75R48,228,35,3,c,c
D75R48,228,35,4,c,c
D75R48,228,35,5,c,c
D75R48,228,35,6,c,c
D75R48,228,35,7,c,c
D75R48,228,35,8,c,c
D75R48,228,35,9,c,c
D75R48,229,27,1,c,c
D75R48,229,28,1,c,c
D75R48,229,29,1,c,c
D75R48,229,29,2,c,c
D75R48,229,29,3,c,c
D75R48,229,29,4,c,c
D75R48,229,30,1,c,c
D75R48,229,31,1,c,c
D75R48,229,31,2,c,c
D75R48,229,31,3,c,c
D75R48,229,31,4,c,c
D75R48,229,31,5,c,c
D75R48,229,31,6,c,c
D75R48,229,31,7,c,c
D75R48,229,31,8,c,c
D75R48,229,31,9,c,c
D75R48,229,31,10,c,c
D75R48,229,31,11,c,c
D75R48,229,31,12,c,c
D75R48,229,31,13,c,c
D75R48,229,31,14,c,c
D75R48,229,31,15,c,c
D75R48,229,31,16,c,c
D75R48,229,32,1,c,c
D75R48,229,32,2,c,c
D75R48,229,32,3,c,c
D75R48,229,32,4,c,c
D75R48,229,32,5,c,c
D75R48,229,33,1,c,c
D75R48,229,34,1,c,c
D75R48,229,34,2,c,c
D75R48,229,35,1,c,c
D75R48,229,35,2,c,c
D75R48,229,35,3,c,c
D75R48,229,35,4,c,c
D75R48,229,35,5,c,c
D75R48,229,35,6,c,c
D75R48,229,35,7,c,c
D75R48,229,35,8,c,c
D75R48,229,35,9,c,c
D75R48,230,27,1,c,c
D75R48,230,28,1,c,c
D75R48,230,29,1,c,c
D75R48,230,29,2,c,c
D75R48,230,29,3,c,c
D75R48,230,29,4,c,c
D75R48,230,30,1,c,c
D75R48,230,31,1,c,c
D75R48,230,31,2,c,c
D75R48,230,31,3,c,c
D75R48,230,31,4,c,c
D75R48,230,31,5,c,c
D75R48,230,31,6,c,c
D75R48,230,31,7,c,c
D75R48,230,31,8,c,c
D75R48,230,31,9,c,c
D75R48,230,31,10,c,c
D75R48,230,31,11,c,c
D75R48,230,31,12,c,c
D75R48,230,31,13,c,c
D75R48,230,31,14,c,c
D75R48,230,31,15,c,c
D75R48,230,31,16,c,c
D75R48,230,32,1,c,c
D75R48,230,32,2,c,c
D75R48,230,32,3,c,c
D75R48,230,32,4,c,c
D75R48,230,32,5,c,c
D75R48,230,33,1,c,c
D75R48,230,34,1,c,c
D75R48,230,34,2,c,c
D75R48,230,35,1,c,c
D75R48,230,35,2,c,c
D75R48,230,35,3,c,c
D75R48,230,35,4,c,c
D75R48,230,35,5,c,c
D75R48,230,35,6,c,c
D75R48,230,35,7,c,c
D75R48,230,35,8,c,c
D75R48,230,35,9,c,c
D75R48,231,27,1,c,c
D75R48,231,28,1,c,c
D75R48,231,29,1,c,c
D75R48,231,29,2,c,c
D75R48,231,29,3,c,c
D75R48,231,29,4,c,c
D75R48,231,30,1,c,c
D75R48,231,31,1,c,c
D75R48,231,31,2,c,c
D75R48,231,31,3,c,c
D75R48,231,31,4,c,c
D75R48,231,31,5,c,c
D75R48,231,31,6,c,c
D75R48,231,31,7,c,c
D75R48,231,31,8,c,c
D75R48,231,31,9,c,c
D75R48,231,31,10,c,c
D75R48,231,31,11,c,c
D75R48,231,31,12,c,c
D75R48,231,31,13,c,c
D75R48,231,31,14,c,c
D75R48,231,31,15,c,c
D75R48,231,31,16,c,c
D75R48,231,32,1,c,c
D75R48,231,32,2,c,c
D75R48,231,32,3,c,c
D75R48,231,32,4,c,c
D75R48,231,32,5,c,c
D75R48,231,33,1,c,c
D75R48,231,34,1,c,c
D75R48,231,34,2,c,c
D75R48,231,35,1,c,c
D75R48,231,35,2,c,c
D75R48,231,35,3,c,c
D75R48,231,35,4,c,c
D75R48,231,35,5,c,c
D75R48,231,35,6,c,c
D75R48,231,35,7,c,c
D75R48,231,35,8,c,c
D75R48,231,35,9,c,c
D75R48,232,27,1,c,c
D75R48,232,28,1,c,c
D75R48,232,29,1,c,c
D75R48,232,29,2,c,c
D75R48,232,29,3,c,c
D75R48,232,29,4,c,c
D75R48,232,30,1,c,c
D75R48,232,31,1,c,c
D75R48,232,31,2,c,c
D75R48,232,31,3,c,c
D75R48,232,31,4,c,c
D75R48,232,31,5,c,c
D75R48,232,31,6,c,c
D75R48,232,31,7,c,c
D75R48,232,31,8,c,c
D75R48,232,31,9,c,c
D75R48,232,31,10,c,c
D75R48,232,31,11,c,c
D75R48,232,31,12,c,c
D75R48,232,31,13,c,c
D75R48,232,31,14,c,c
D75R48,232,31,15,c,c
D75R48,232,31,16,c,c
D75R48,232,32,1,c,c
D75R48,232,32,2,c,c
D75R48,232,32,3,c,c
D75R48,232,32,4,c,c
D75R48,232,32,5,c,c
D75R48,232,33,1,c,c
D75R48,232,34,1,c,c
D75R48,232,34,2,c,c
D75R48,232,35,1,c,c
D75R48,232,35,2,c,c
D75R48,232,35,3,c,c
D75R48,232,35,4,c,c
D75R48,232,35,5,c,c
D75R48,232,35,6,c,c
D75R48,232,35,7,c,c
D75R48,232,35,8,c,c
D75R48,232,35,9,c,c
D75R48,233,27,1,c,c
D75R48,233,28,1,c,c
D75R48,233,29,1,c,c
D75R48,233,29,2,c,c
D75R48,233,29,3,c,c
D75R48,233,29,4,c,c
D75R48,233,30,1,c,c
D75R48,233,31,1,c,c
D75R48,233,31,2,c,c
D75R48,233,31,3,c,c
D75R48,233,31,4,c,c
D75R48,233,31,5,c,c
D75R48,233,31,6,c,c
D75R48,233,31,7,c,c
D75R48,233,31,8,c,c
D75R48,233,31,9,c,c
D75R48,233,31,10,c,c
D75R48,233,31,11,c,c
D75R48,233,31,12,c,c
D75R48,233,31,13,c,c
D75R48,233,31,14,c,c
D75R48,233,31,15,c,c
D75R48,233,31,16,c,c
D75R48,233,32,1,c,c
D75R48,233,32,2,c,c
D75R48,233,32,3,c,c
D75R48,233,32,4,c,c
D75R48,233,32,5,c,c
D75R48,233,33,1,c,c
D75R48,233,34,1,c,c
D75R48,233,34,2,c,c
D75R48,233,35,1,c,c
D75R48,233,35,2,c,c
D75R48,233,35,3,c,c
D75R48,233,35,4,c,c
D75R48,233,35,5,c,c
D75R48,233,35,6,c,c
D75R48,233,35,7,c,c
D75R48,233,35,8,c,c
D75R48,233,35,9,c,c
D75R48,234,27,1,c,c
D75R48,234,28,1,c,c
D75R48,234,29,1,c,c
D75R48,234,29,2,c,c
D75R48,234,29,3,c,c
D75R48,234,29,4,c,c
D75R48,234,30,1,c,c
D75R48,234,31,1,c,c
D75R48,234,31,2,c,c
D75R48,234,31,3,c,c
D75R48,234,31,4,c,c
D75R48,234,31,5,c,d
D75R48,234,31,6,c,d
D75R48,234,31,7,d,c
D75R48,234,31,8,d,d
D75R48,234,31,9,d,d
D75R48,234,31,10,d,d
D75R48,234,31,11,d,d
D75R48,234,31,12,d,d
D75R48,234,31,13,d,d
D75R48,234,31,14,d,c
D75R48,234,31,15,c,c
D75R48,234,31,16,c,c
D75R48,234,32,1,c,c
D75R48,234,32,2,c,c
D75R48,234,32,3,c,c
D75R48,234,32,4,c,c
D75R48,234,32,5,c,c
D75R48,234,33,1,c,c
D75R48,234,34,1,c,c
D75R48,234,34,2,c,c
D75R48,234,35,1,c,c
D75R48,234,35,2,c,c
D75R48,234,35,3,c,c
D75R48,234,35,4,c,c
D75R48,234,35,5,c,c
D75R48,234,35,6,c,c
D75R48,234,35,7,c,c
D75R48,234,35,8,c,c
D75R48,234,35,9,c,c
D75R48,235,27,1,c,c
D75R48,235,28,1,c,c
D75R48,235,29,1,c,c
D75R48,235,29,2,c,c
D75R48,235,29,3,c,c
D75R48,235,29,4,c,c
D75R48,235,30,1,c,c
D75R48,235,31,1,c,c
D75R48,235,31,2,c,c
D75R48,235,31,3,c,c
D75R48,235,31,4,c,c
D75R48,235,31,5,c,c
D75R48,235,31,6,c,c
D75R48,235,31,7,c,c
D75R48,235,31,8,c,c
D75R48,235,31,9,c,c
D75R48,235,31,10,c,c
D75R48,235,31,11,c,c
D75R48,235,31,12,c,c
D75R48,235,31,13,c,c
D75R48,235,31,14,c,c
D75R48,235,31,15,c,c
D75R48,235,31,16,c,c
D75R48,235,32,1,c,c
D75R48,235,32,2,c,c
D75R48,235,32,3,c,c
D75R48,235,32,4,c,c
D75R48,235,32,5,c,c
D75R48,235,33,1,c,c
D75R48,235,34,1,c,c
D75R48,235,34,2,c,c
D75R48,235,35,1,c,c
D75R48,235,35,2,c,c
D75R48,235,35,3,c,c
D75R48,235,35,4,c,c
D75R48,235,35,5,c,c
D75R48,235,35,6,c,c
D75R48,235,35,7,c,c
D75R48,235,35,8,c,c
D75R48,235,35,9,c,c
D75R48,236,27,1,c,c
D75R48,236,28,1,c,c
D75R48,236,29,1,c,c
D75R48,236,29,2,c,c
D75R48,236,29,3,c,c
D75R48,236,29,4,c,c
D75R48,236,30,1,c,c
D75R48,236,31,1,c,c
D75R48,236,31,2,c,c
D75R48,236,31,3,c,c
D75R48,236,31,4,c,c
D75R48,236,31,5,c,c
D75R48,236,31,6,c,c
D75R48,236,31,7,c,c
D75R48,236,31,8,c,c
D75R48,236,31,9,c,c
D75R48,236,31,10,c,c
D75R48,236,31,11,c,c
D75R48,236,31,12,c,c
D75R48,236,31,13,c,c
D75R48,236,31,14,c,c
D75R48,236,31,15,c,c
D75R48,236,31,16,c,c
D75R48,236,32,1,c,c
D75R48,236,32,2,c,c
D75R48,236,32,3,c,c
D75R48,236,32,4,c,c
D75R48,236,32,5,c,c
D75R48,236,33,1,c,c
D75R48,236,34,1,c,c
D75R48,236,34,2,c,c
D75R48,236,35,1,c,c
D75R48,236,35,2,c,c
D75R48,236,35,3,c,c
D75R48,236,35,4,c,c
D75R48,236,35,5,c,c
D75R48,236,35,6,c,c
D75R48,236,35,7,c,c
D75R48,236,35,8,c,c
D75R48,236,35,9,c,c
